  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
      1502      3.659           3.602           4.818           4.108          29.975           0.395
      1503      3.666           3.597           4.865           4.131          30.771           0.128
      1504      3.773           3.718           4.889           4.202          31.531           0.391
      1505      3.892           3.842           4.953           4.296          29.573           0.116
      1506      3.783           3.743           4.910           4.227          31.347           0.134
      1507      4.068           4.023           5.075           4.451          29.540           0.187
      1508      3.674           3.630           4.893           4.186          28.155           0.227
      1509      3.796           3.754           4.937           4.265          28.573           0.133
      1510      3.752           3.704           4.852           4.188          27.585           0.184
      1511      3.937           3.876           4.889           4.281          24.846           0.163
      1512      3.732           3.677           4.802           4.150          26.570           0.195
      1513      3.800           3.759           4.767           4.158          29.775           0.107
      1514      4.040           3.985           5.057           4.423          30.636           0.124
      1515      3.926           3.869           4.868           4.271          21.355           0.087
      1516      3.756           3.704           4.808           4.153          19.855           0.403
      1517      3.652           3.589           4.761           4.078          16.512           0.126
      1518      3.813           3.778           4.845           4.203          19.215           0.405
      1519      3.700           3.660           4.641           4.037          20.008           0.077
      1520      3.804           3.785           4.811           4.196          20.516           0.115
      1521      3.818           3.787           4.739           4.151          22.943           0.310
      1522      3.799           3.768           4.715           4.133          23.622           0.122
      1523      3.801           3.768           4.587           4.069          22.984           0.238
      1524      3.571           3.544           4.435           3.884          21.376           0.220
      1525      3.676           3.653           4.608           4.026          21.560           0.096
      1526      3.654           3.617           4.540           3.970          24.880           0.129
      1527      3.709           3.678           4.497           3.963          31.811           0.067
      1528      3.928           3.898           4.572           4.096          30.412           0.099
      1529      3.893           3.897           4.643           4.137          30.310           0.179
      1530      3.955           3.937           4.780           4.235          30.318           0.209
      1531      3.631           3.580           4.573           3.956          31.071           0.119
      1532      3.608           3.556           4.407           3.851          33.359           0.162
      1533      3.361           3.298           4.191           3.615          27.929           0.221
      1534      3.485           3.426           4.326           3.739          25.012           0.059
      1535      3.467           3.402           4.279           3.720          25.221           0.285
      1536      3.429           3.372           4.324           3.727          23.616           0.113
      1537      3.334           3.251           4.134           3.572          24.929           0.153
      1538      3.380           3.324           4.297           3.696          23.952           0.128
      1539      3.415           3.375           4.240           3.704          21.992           0.147
      1540      3.316           3.246           4.168           3.588          26.418           0.103
      1541      3.178           3.095           4.030           3.442          27.860           0.176
      1542      3.076           3.025           3.929           3.358          28.144           0.255
      1543      2.956           2.912           3.863           3.259          27.732           0.153
      1544      3.242           3.175           3.989           3.439          26.910           0.151
      1545      3.313           3.247           4.104           3.539          26.660           0.302
      1546      3.408           3.362           4.108           3.589          34.054           0.109
      1547      3.294           3.231           4.198           3.573          35.252           0.183
      1548      3.207           3.134           4.114           3.494          32.929           0.112
      1549      3.294           3.231           4.232           3.611          32.736           0.165
      1550      3.783           3.753           4.692           4.098          33.473           0.120
      1551      3.491           3.442           4.381           3.782          30.341           0.181
      1552      3.576           3.542           4.491           3.888          31.671           0.138
      1553      3.427           3.391           4.305           3.738          32.454           0.217
      1554      3.473           3.422           4.333           3.765          32.255           0.101
      1555      3.401           3.340           4.234           3.655          31.111           0.119
      1556      3.415           3.354           4.249           3.686          28.900           0.198
      1557      3.236           3.171           4.069           3.508          30.652           0.054
      1558      3.136           3.073           4.142           3.492          32.850           0.198
      1559      3.369           3.274           4.262           3.667          30.033           0.131
      1560      3.468           3.398           4.392           3.774          30.900           0.188
      1561      3.208           3.141           4.234           3.579          30.221           0.129
      1562      3.132           3.059           4.232           3.537          31.074           0.150
      1563      3.257           3.177           4.273           3.608          30.573           0.156
      1564      3.220           3.141           4.280           3.601          29.313           0.131
      1565      3.331           3.243           4.215           3.602          27.538           0.133
      1566      3.206           3.123           4.165           3.532          29.103           0.100
      1567      3.322           3.233           4.443           3.739          31.024           0.159
      1568      3.234           3.129           4.352           3.642          31.045           0.210
      1569      3.246           3.155           4.363           3.642          28.472           0.144
      1570      3.124           3.055           4.342           3.603          28.384           0.095
      1571      3.068           2.975           4.294           3.527          27.368           0.218
      1572      2.845           2.747           4.055           3.299          28.967           0.353
      1573      2.948           2.849           4.000           3.298          28.455           0.181
      1574      2.828           2.752           3.997           3.264          28.729           0.144
      1575      2.757           2.679           3.896           3.168          29.872           0.126
      1576      2.848           2.768           3.930           3.217          30.673           0.134
      1577      2.924           2.821           4.043           3.307          33.495           0.178
      1578      2.776           2.684           4.126           3.299          34.395           0.091
      1579      2.927           2.841           4.214           3.401          34.320           0.192
      1580      2.943           2.874           4.219           3.446          36.486           0.125
      1581      3.012           2.916           4.110           3.395          37.410           0.099
      1582      3.223           3.149           4.303           3.614          37.139           0.193
      1583      3.192           3.109           4.258           3.563          37.218           0.150
      1584      3.241           3.175           4.304           3.611          37.921           0.117
      1585      3.293           3.224           4.496           3.742          36.397           0.116
      1586      3.250           3.188           4.417           3.686          37.170           0.122
      1587      3.231           3.158           4.481           3.715          39.477           0.129
      1588      3.155           3.084           4.354           3.613          41.687           0.136
      1589      3.256           3.175           4.361           3.654          44.758           0.174
      1590      3.260           3.195           4.342           3.653          45.608           0.236
      1591      3.334           3.256           4.360           3.696          45.408           0.095
      1592      3.166           3.103           4.211           3.543          43.771           0.179
      1593      3.147           3.077           4.157           3.500          43.251           0.159
      1594      3.113           3.055           4.092           3.448          44.415           0.131
      1595      3.199           3.129           4.185           3.532          44.573           0.246
      1596      3.364           3.310           4.282           3.670          49.748           0.117
      1597      3.319           3.255           4.204           3.601          49.368           0.176
      1598      3.328           3.270           4.272           3.635          46.893           0.141
      1599      3.473           3.427           4.360           3.753          45.687           0.210
      1600      3.369           3.336           4.323           3.706          46.113           0.143
      1601      3.560           3.515           4.356           3.794          47.967           0.723
      1602      3.316           3.270           4.317           3.667          48.004           0.652
      1603      3.325           3.282           4.366           3.702          47.260           0.712
      1604      3.134           3.091           4.136           3.495          48.066           0.723
      1605      3.236           3.202           4.144           3.547          48.743           0.622
      1606      3.372           3.323           4.181           3.623          47.405           0.643
      1607      3.342           3.290           4.326           3.687          49.867           0.688
      1608      3.338           3.273           4.311           3.659          50.158           0.652
      1609      3.242           3.171           4.222           3.576          49.224           0.736
      1610      3.166           3.082           4.227           3.541          48.074           0.717
      1611      3.436           3.362           4.388           3.764          47.634           0.665
      1612      3.275           3.212           4.283           3.627          47.534           0.647
      1613      3.269           3.189           4.313           3.626          44.762           0.491
      1614      3.153           3.087           4.285           3.577          44.055           0.648
      1615      3.226           3.165           4.219           3.582          44.513           0.694
      1616      2.959           2.878           4.068           3.358          43.842           0.603
      1617      3.152           3.069           4.223           3.526          41.415           0.664
      1618      3.229           3.151           4.133           3.518          43.332           0.686
      1619      3.046           2.957           4.014           3.355          43.596           0.719
      1620      3.015           2.946           4.070           3.388          31.222           0.696
      1621      3.152           3.075           4.171           3.508          30.231           0.654
      1622      3.055           2.977           4.176           3.471          46.248           0.701
      1623      3.060           2.986           4.113           3.444          45.731           0.677
      1624      3.272           3.197           4.136           3.541          45.991           0.671
      1625      3.122           3.055           4.157           3.500          34.858           0.724
      1626      3.294           3.210           4.324           3.643          34.064           0.682
      1627      3.187           3.112           4.155           3.514          34.079           0.613
      1628      3.262           3.194           4.189           3.571          43.652           0.718
      1629      3.380           3.313           4.275           3.681          41.494           0.678
      1630      3.353           3.286           4.164           3.602          41.559           0.684
      1631      3.163           3.080           3.928           3.370          40.407           0.604
      1632      3.223           3.140           4.057           3.461          38.395           0.662
      1633      3.054           2.964           3.902           3.289          39.625           0.762
      1634      3.110           3.024           3.998           3.370          41.885           0.698
      1635      3.117           3.035           3.968           3.372          41.515           0.641
      1636      3.117           3.048           4.138           3.469          40.148           0.663
      1637      3.317           3.251           4.204           3.597          40.634           0.708
      1638      3.124           3.047           4.111           3.464          42.571           0.672
      1639      3.226           3.158           4.075           3.496          41.247           0.668
      1640      3.241           3.173           4.071           3.505          39.725           0.688
      1641      3.023           2.944           3.958           3.335          38.782           0.706
      1642      3.105           3.048           4.038           3.416          38.039           0.615
      1643      3.114           3.059           3.921           3.356          38.711           0.684
      1644      3.317           3.242           3.934           3.455          37.368           0.648
      1645      3.053           2.993           3.937           3.341          36.206           0.645
      1646      3.025           2.973           3.784           3.238          37.421           0.715
      1647      3.233           3.197           3.898           3.412          35.714           0.695
      1648      3.485           3.447           4.097           3.636          34.807           0.599
      1649      3.579           3.552           4.185           3.722          33.537           0.569
      1650      3.412           3.377           3.998           3.541          34.426           0.705
      1651      3.423           3.376           4.013           3.547          33.793           0.703
      1652      3.273           3.217           3.812           3.354          33.373           0.725
      1653      3.245           3.189           3.909           3.394          34.573           0.662
      1654      3.292           3.245           3.984           3.483          34.369           0.630
      1655      3.482           3.453           4.152           3.661          34.842           0.692
      1656      3.309           3.279           4.051           3.542          34.075           0.592
      1657      3.639           3.622           4.255           3.798          34.290           0.717
      1658      3.392           3.369           4.066           3.579          32.696           0.625
      1659      3.525           3.510           4.276           3.756          32.758           0.634
      1660      3.474           3.441           4.302           3.731          35.462           0.630
      1661      3.695           3.657           4.352           3.866          33.508           0.671
      1662      3.669           3.650           4.399           3.886          32.981           0.593
      1663      3.510           3.482           4.189           3.688          32.674           0.664
      1664      3.503           3.477           4.059           3.616          34.241           0.639
      1665      3.634           3.635           4.145           3.739          33.951           0.610
      1666      3.473           3.484           4.022           3.620          33.005           0.540
      1667      3.617           3.606           4.069           3.690          32.117           0.729
      1668      3.689           3.682           4.234           3.810          33.400           0.705
      1669      3.567           3.577           4.255           3.765          32.702           0.626
      1670      3.722           3.732           4.397           3.925          32.579           0.653
      1671      3.791           3.787           4.345           3.922          33.987           0.666
      1672      3.592           3.608           4.212           3.766          33.665           0.595
      1673      3.615           3.623           4.312           3.831          35.581           0.700
      1674      3.660           3.679           4.438           3.914          36.010           0.658
      1675      3.495           3.484           4.242           3.717          35.224           0.682
      1676      3.545           3.533           4.336           3.790          36.125           0.635
      1677      3.781           3.768           4.423           3.948          36.765           0.684
      1678      3.588           3.617           4.286           3.810          35.633           0.732
      1679      3.553           3.568           4.295           3.793          36.539           0.659
      1680      3.628           3.613           4.311           3.829          36.310           0.695
      1681      3.576           3.564           4.401           3.858          36.674           0.736
      1682      3.430           3.413           4.407           3.796          38.434           0.607
      1683      3.658           3.635           4.517           3.944          36.636           0.695
      1684      3.641           3.620           4.506           3.933          36.097           0.605
      1685      3.461           3.436           4.396           3.797          37.375           0.680
      1686      3.156           3.115           4.126           3.496          34.394           0.679
      1687      3.267           3.211           4.309           3.644          34.976           0.525
      1688      3.311           3.233           4.399           3.706          34.086           0.545
      1689      3.304           3.224           4.261           3.627          36.064           0.636
      1690      3.497           3.426           4.418           3.793          35.818           0.689
      1691      3.328           3.243           4.229           3.604          35.368           0.613
      1692      3.232           3.154           4.110           3.509          33.839           0.694
      1693      3.200           3.139           4.178           3.531          33.434           0.715
      1694      3.453           3.376           4.246           3.698          33.550           0.642
      1695      3.330           3.260           4.282           3.659          32.464           0.573
      1696      3.328           3.275           4.312           3.695          33.656           0.665
      1697      3.125           3.060           4.211           3.530          33.904           0.711
      1698      3.428           3.383           4.582           3.882          33.362           0.499
      1699      3.049           3.002           4.295           3.562          33.137           0.714
      1700      3.083           3.038           4.278           3.572          32.921           0.659
      1701      3.328           3.260           4.454           3.767          33.020           0.711
      1702      3.005           2.935           4.255           3.502          33.119           0.744
      1703      2.934           2.863           4.267           3.494          32.873           0.701
      1704      2.955           2.874           4.257           3.481          32.204           0.644
      1705      2.958           2.875           4.202           3.447          32.795           0.603
      1706      3.281           3.213           4.462           3.743          32.572           0.667
      1707      3.247           3.165           4.322           3.644          32.726           0.593
      1708      3.257           3.175           4.350           3.659          32.834           0.607
      1709      3.523           3.468           4.383           3.808          32.635           0.722
      1710      3.607           3.541           4.424           3.864          32.339           0.684
      1711      3.365           3.292           4.402           3.729          32.364           0.674
      1712      3.161           3.090           4.256           3.568          32.046           0.624
      1713      3.313           3.262           4.305           3.670          31.886           0.537
      1714      3.285           3.191           4.361           3.660          32.114           0.696
      1715      3.214           3.151           4.352           3.637          33.094           0.660
      1716      3.163           3.103           4.198           3.529          32.219           0.711
      1717      3.246           3.172           4.343           3.652          32.370           0.682
      1718      3.267           3.185           4.325           3.637          32.352           0.681
      1719      3.342           3.267           4.541           3.783          31.713           0.694
      1720      3.456           3.372           4.508           3.814          32.563           0.720
      1721      3.357           3.283           4.567           3.814          32.618           0.614
      1722      3.318           3.237           4.637           3.832          33.618           0.618
      1723      3.467           3.398           4.648           3.911          36.188           0.682
      1724      3.486           3.425           4.569           3.877          35.727           0.712
      1725      3.621           3.568           4.754           4.039          37.290           0.612
      1726      3.635           3.561           4.747           4.018          37.933           0.667
      1727      3.609           3.529           4.663           3.973          37.020           0.626
      1728      3.391           3.318           4.513           3.801          37.640           0.707
      1729      3.394           3.329           4.503           3.796          37.423           0.728
      1730      3.315           3.244           4.451           3.740          38.211           0.655
      1731      3.063           2.982           4.297           3.541          20.634           0.729
      1732      3.171           3.116           4.416           3.653          19.751           0.702
      1733      3.260           3.181           4.397           3.676          20.306           0.720
      1734      3.375           3.288           4.478           3.779          19.710           0.638
      1735      3.563           3.483           4.580           3.927          20.705           0.524
      1736      3.685           3.620           4.773           4.088          39.406           0.657
      1737      3.658           3.570           4.783           4.068          39.504           0.684
      1738      3.816           3.758           4.885           4.205          38.651           0.601
      1739      4.013           3.958           5.080           4.397          40.595           0.692
      1740      3.795           3.766           5.006           4.277          36.973           0.703
      1741      3.902           3.880           5.142           4.398          38.131           0.713
      1742      3.945           3.911           5.072           4.364          38.979           0.664
      1743      4.002           3.970           5.184           4.456          40.693           0.693
      1744      4.061           4.033           5.252           4.512          40.112           0.709
      1745      4.001           3.978           5.238           4.486          42.350           0.625
      1746      4.222           4.202           5.313           4.624          42.161           0.684
      1747      4.317           4.293           5.384           4.705          28.465           0.714
      1748      4.476           4.495           5.412           4.824          42.873           0.644
      1749      4.269           4.269           5.232           4.619          40.698           0.753
      1750      4.076           4.059           5.114           4.461          41.764           0.638
      1751      4.087           4.091           5.039           4.435          40.447           0.667
      1752      4.417           4.431           5.298           4.739          40.355           0.680
      1753      4.355           4.375           5.311           4.710          39.259           0.644
      1754      4.318           4.305           5.483           4.766          37.487           0.530
      1755      4.324           4.338           5.384           4.732          37.816           0.636
      1756      4.309           4.325           5.445           4.769          36.448           0.676
      1757      4.122           4.151           5.200           4.545          38.813           0.732
      1758      4.298           4.321           5.350           4.706          38.917           0.690
      1759      4.693           4.708           5.691           5.064          36.223           0.701
      1760      4.480           4.487           5.560           4.894          36.538           0.617
      1761      4.524           4.522           5.597           4.935          37.328           0.702
      1762      4.192           4.200           5.321           4.648          36.697           0.623
      1763      4.236           4.236           5.258           4.631          36.445           0.593
      1764      4.083           4.087           5.184           4.512          36.605           0.667
      1765      4.020           4.011           5.067           4.427          36.053           0.652
      1766      3.629           3.582           4.719           4.042          37.912           0.707
      1767      3.880           3.856           4.899           4.272          40.405           0.718
      1768      3.619           3.591           4.687           4.037          24.594           0.716
      1769      3.687           3.674           4.805           4.135          20.976           0.703
      1770      3.643           3.623           4.621           4.013          21.005           0.676
      1771      3.602           3.560           4.665           4.005          20.076           0.671
      1772      3.834           3.790           4.790           4.182          18.672           0.672
      1773      3.796           3.755           4.720           4.123          20.380           0.653
      1774      3.635           3.616           4.604           4.007          20.167           0.693
      1775      3.368           3.310           4.388           3.750          24.732           0.713
      1776      3.469           3.422           4.332           3.761          26.120           0.675
      1777      3.550           3.521           4.387           3.833          41.393           0.665
      1778      3.639           3.585           4.435           3.885          26.054           0.704
      1779      3.762           3.710           4.515           3.986          25.777           0.631
      1780      3.672           3.623           4.511           3.934          40.650           0.744
      1781      3.678           3.628           4.607           4.011          40.360           0.719
      1782      3.648           3.599           4.521           3.935          38.640           0.704
      1783      3.729           3.683           4.629           4.028          38.407           0.635
      1784      3.745           3.691           4.728           4.081          35.850           0.683
      1785      3.513           3.463           4.486           3.841          36.088           0.691
      1786      3.533           3.488           4.498           3.870          36.375           0.665
      1787      3.504           3.461           4.578           3.907          36.774           0.601
      1788      3.693           3.636           4.724           4.063          38.172           0.625
      1789      3.666           3.624           4.687           4.042          41.170           0.694
      1790      3.598           3.555           4.762           4.045          41.530           0.684
      1791      3.477           3.431           4.563           3.892          43.134           0.592
      1792      3.411           3.362           4.559           3.856          44.136           0.629
      1793      3.459           3.421           4.633           3.928          43.043           0.710
      1794      3.511           3.476           4.697           3.980          40.901           0.619
      1795      3.432           3.383           4.575           3.875          37.606           0.688
      1796      3.562           3.508           4.575           3.919          34.717           0.714
      1797      3.806           3.741           4.672           4.081          33.973           0.554
      1798      3.742           3.701           4.672           4.071          35.862           0.668
      1799      3.577           3.531           4.498           3.896          35.179           0.673
      1800      3.469           3.409           4.482           3.838          36.159           0.705
      1801      3.151           3.072           4.390           3.645          33.511           0.638
      1802      3.210           3.141           4.451           3.707          34.157           0.680
      1803      3.149           3.077           4.435           3.675          31.463           0.689
      1804      3.401           3.342           4.471           3.797          32.301           0.707
      1805      3.238           3.166           4.362           3.657          33.873           0.621
      1806      3.314           3.254           4.382           3.706          34.253           0.701
      1807      3.123           3.075           4.227           3.546          33.156           0.708
      1808      3.235           3.188           4.223           3.580          33.236           0.725
      1809      3.339           3.308           4.314           3.690          34.535           0.595
      1810      3.505           3.473           4.393           3.811          37.339           0.675
      1811      3.317           3.286           4.249           3.643          37.553           0.717
      1812      3.201           3.196           4.173           3.568          35.219           0.622
      1813      3.335           3.307           4.230           3.647          39.859           0.685
      1814      3.181           3.151           4.102           3.504          40.727           0.586
      1815      3.175           3.156           4.091           3.494          23.727           0.691
      1816      3.498           3.466           4.391           3.787          22.823           0.666
      1817      3.704           3.699           4.374           3.887          40.461           0.645
      1818      3.724           3.720           4.434           3.932          24.687           0.702
      1819      3.524           3.483           4.382           3.811          43.304           0.628
      1820      3.384           3.346           4.368           3.729          41.405           0.564
      1821      3.478           3.452           4.472           3.827          24.454           0.708
      1822      3.248           3.224           4.290           3.629          38.210           0.723
      1823      3.362           3.358           4.364           3.727          40.051           0.655
      1824      3.208           3.195           4.222           3.592          26.516           0.643
      1825      3.375           3.371           4.378           3.754          42.651           0.591
      1826      3.376           3.354           4.275           3.678          24.228           0.599
      1827      3.507           3.493           4.418           3.823          26.313           0.709
      1828      3.594           3.564           4.522           3.908          24.388           0.630
      1829      3.499           3.472           4.604           3.912          25.753           0.689
      1830      3.308           3.267           4.452           3.741          25.689           0.660
      1831      3.286           3.233           4.419           3.709          26.716           0.670
      1832      3.224           3.181           4.462           3.717          27.591           0.697
      1833      3.148           3.091           4.348           3.621          30.217           0.721
      1834      3.315           3.271           4.575           3.817          29.746           0.659
      1835      3.384           3.332           4.677           3.908          32.256           0.743
      1836      3.410           3.373           4.666           3.922          31.918           0.663
      1837      3.419           3.379           4.551           3.851          33.170           0.580
      1838      3.262           3.212           4.479           3.728          33.576           0.703
      1839      3.164           3.109           4.317           3.596          34.594           0.687
      1840      3.344           3.280           4.386           3.706          29.082           0.691
      1841      3.411           3.376           4.434           3.784          29.334           0.712
      1842      3.460           3.417           4.492           3.829          27.607           0.727
      1843      3.342           3.308           4.407           3.746          28.259           0.712
      1844      3.557           3.524           4.578           3.931          30.384           0.583
      1845      3.384           3.343           4.530           3.822          31.466           0.670
      1846      3.255           3.210           4.365           3.681          32.769           0.662
      1847      3.409           3.365           4.374           3.735          33.310           0.628
      1848      3.368           3.332           4.452           3.779          30.934           0.661
      1849      3.309           3.274           4.317           3.678          32.229           0.624
      1850      3.373           3.335           4.375           3.731          31.414           0.730
      1851      3.379           3.351           4.435           3.770          32.553           0.673
      1852      3.281           3.241           4.340           3.676          36.407           0.700
      1853      3.223           3.195           4.318           3.639          35.751           0.701
      1854      3.270           3.226           4.325           3.653          35.718           0.660
      1855      3.426           3.427           4.568           3.884          36.401           0.653
      1856      3.606           3.592           4.658           4.016          36.021           0.660
      1857      3.498           3.500           4.598           3.939          40.327           0.692
      1858      3.317           3.307           4.284           3.666          40.148           0.666
      1859      3.577           3.580           4.421           3.861          37.285           0.680
      1860      3.740           3.736           4.485           3.975          41.683           0.489
      1861      3.846           3.853           4.674           4.124          40.018           0.690
      1862      3.784           3.787           4.647           4.087          38.222           0.662
      1863      3.486           3.474           4.475           3.842          39.238           0.686
      1864      3.335           3.309           4.370           3.722          39.417           0.592
      1865      3.578           3.567           4.437           3.863          38.983           0.664
      1866      3.504           3.485           4.503           3.864          42.552           0.675
      1867      3.409           3.381           4.323           3.729          40.892           0.671
      1868      3.556           3.563           4.484           3.902          38.279           0.702
      1869      3.514           3.507           4.635           3.966          36.467           0.638
      1870      3.624           3.615           4.694           4.043          33.887           0.695
      1871      3.728           3.733           4.564           4.019          34.545           0.603
      1872      3.567           3.568           4.605           3.976          36.072           0.641
      1873      3.655           3.650           4.657           4.041          43.676           0.674
      1874      3.578           3.554           4.593           3.972          39.112           0.578
      1875      3.312           3.306           4.357           3.727          42.194           0.676
      1876      3.147           3.140           4.220           3.586          40.691           0.723
      1877      3.544           3.529           4.534           3.930          54.561           0.659
      1878      3.481           3.455           4.573           3.914          54.582           0.671
      1879      3.629           3.617           4.704           4.048          55.404           0.648
      1880      3.665           3.659           4.735           4.081          55.176           0.706
      1881      3.440           3.435           4.481           3.852          55.339           0.695
      1882      3.548           3.539           4.577           3.946          51.102           0.637
      1883      3.512           3.464           4.515           3.870          49.869           0.676
      1884      3.515           3.486           4.579           3.927          48.939           0.708
      1885      3.565           3.518           4.519           3.898          50.968           0.616
      1886      3.401           3.376           4.380           3.771          49.979           0.681
      1887      3.573           3.541           4.429           3.840          49.338           0.680
      1888      3.650           3.637           4.499           3.937          46.626           0.709
      1889      3.527           3.505           4.557           3.911          47.775           0.677
      1890      3.622           3.606           4.712           4.049          51.677           0.691
      1891      3.690           3.685           4.782           4.112          38.122           0.629
      1892      3.735           3.728           4.596           4.020          39.215           0.443
      1893      4.071           4.061           5.044           4.429          51.120           0.669
      1894      3.910           3.882           4.897           4.263          52.148           0.713
      1895      3.757           3.731           4.742           4.128          50.912           0.687
      1896      3.672           3.642           4.656           4.039          54.616           0.668
      1897      3.463           3.423           4.453           3.823          54.474           0.636
      1898      3.543           3.520           4.479           3.881          46.750           0.654
      1899      3.542           3.526           4.518           3.905          35.164           0.670
      1900      3.485           3.464           4.453           3.843          46.106           0.643
      1901      3.745           3.736           4.755           4.115          36.049           0.681
      1902      3.519           3.496           4.534           3.890          37.678           0.693
      1903      3.526           3.498           4.489           3.876          35.789           0.696
      1904      3.732           3.708           4.590           4.016          34.138           0.728
      1905      3.785           3.773           4.713           4.123          47.866           0.628
      1906      3.430           3.386           4.378           3.750          46.495           0.635
      1907      3.485           3.445           4.419           3.809          43.612           0.718
      1908      3.356           3.297           4.322           3.685          40.067           0.658
      1909      3.576           3.523           4.454           3.863          38.062           0.692
      1910      3.322           3.252           4.195           3.598          37.013           0.628
      1911      3.246           3.185           4.183           3.555          39.652           0.691
      1912      3.427           3.354           4.338           3.722          40.447           0.620
      1913      3.453           3.385           4.322           3.729          40.998           0.638
      1914      3.112           3.052           4.276           3.564          41.646           0.510
      1915      3.355           3.327           4.302           3.691          41.010           0.703
      1916      3.250           3.197           4.194           3.569          26.017           0.708
      1917      3.561           3.517           4.362           3.812          23.341           0.652
      1918      3.317           3.258           4.395           3.708          24.796           0.689
      1919      3.414           3.358           4.363           3.760          25.291           0.666
      1920      3.406           3.345           4.431           3.773          24.616           0.703
      1921      3.198           3.152           4.327           3.649          40.734           0.620
      1922      3.175           3.110           4.398           3.656          36.713           0.700
      1923      3.388           3.330           4.390           3.745          35.107           0.697
      1924      3.521           3.461           4.497           3.844          33.812           0.650
      1925      3.515           3.453           4.472           3.844          33.100           0.684
      1926      3.697           3.645           4.458           3.906          33.175           0.656
      1927      3.852           3.802           4.680           4.085          34.861           0.667
      1928      3.978           3.924           4.779           4.197          37.134           0.669
      1929      3.776           3.700           4.647           4.026          35.433           0.671
      1930      4.024           3.941           4.834           4.243          34.411           0.695
      1931      4.095           4.021           4.837           4.276          35.468           0.719
      1932      4.067           4.006           4.786           4.232          37.804           0.624
      1933      3.894           3.855           4.618           4.087          37.440           0.707
      1934      3.677           3.608           4.446           3.882          38.678           0.710
      1935      3.515           3.460           4.313           3.743          47.079           0.705
      1936      3.523           3.460           4.505           3.849          44.669           0.520
      1937      3.433           3.384           4.319           3.710          45.984           0.672
      1938      3.665           3.606           4.451           3.885          45.633           0.548
      1939      3.588           3.533           4.377           3.804          45.373           0.609
      1940      3.457           3.385           4.395           3.752          45.347           0.690
      1941      3.331           3.263           4.255           3.625          47.274           0.567
      1942      3.389           3.321           4.326           3.690          48.537           0.616
      1943      3.309           3.245           4.368           3.682          47.551           0.732
