  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     3931        0.176        1.775            1      117.358      265.182      179.069
     3932        0.168        1.807            0      120.178      268.720      180.317
     3933        0.125        1.760            1      118.169      265.722      176.395
     3934        0.289        1.754            0      117.779      265.545      178.211
     3935        0.154        1.781            0      118.366      266.884      180.003
     3936        0.193        1.775            1      117.946      266.859      178.650
     3937        0.220        1.730            0      116.271      264.416      174.675
     3938        0.108        1.765            0      117.697      265.421      178.158
     3939        0.180        1.805            0      119.630      271.098      180.615
     3940        0.107        1.751            1      117.999      267.326      176.021
     3941        0.338        1.752            0      117.704      265.354      176.263
     3942        0.213        1.754            1      117.474      264.632      176.773
     3943        0.110        1.772            0      118.719      255.158      178.337
     3944        0.373        1.780            0      118.769      267.395      180.390
     3945        0.211        1.777            0      118.746      267.930      180.459
     3946        0.150        1.786            1      119.184      268.529      181.543
     3947        0.162        1.771            0      119.395      267.603      179.018
     3948        0.122        1.780            0      119.537      268.318      177.730
     3949        0.196        1.828            0      120.452      271.758      182.985
     3950        0.191        1.780            0      119.139      269.031      177.133
     3951        0.139        1.756            0      117.548      264.940      176.791
     3952        0.137        1.783            0      118.849      267.569      180.302
     3953        0.115        1.772            1      118.230      266.486      177.777
     3954        0.155        1.775            0      118.861      267.107      178.154
     3955        0.160        1.741            1      117.412      263.789      173.051
     3956        0.184        1.739            0      117.704      265.414      174.394
     3957        0.193        1.811            0      120.570      269.173      180.471
     3958        0.101        1.753            0      118.150      265.999      175.189
     3959        0.274        1.790            0      119.271      268.221      182.091
     3960        0.143        1.754            0      118.383      266.936      177.348
     3961        0.122        1.760            0      118.023      264.577      176.485
     3962        0.163        1.801            0      118.594      256.675      180.540
     3963        0.228        1.779            1      118.622      262.857      176.941
     3964        0.090        1.749            0      117.357      259.208      176.235
     3965        0.083        1.723            0      115.951      213.058      173.706
     3966        0.248        1.797            0      119.723      234.363      181.244
     3967        0.098        1.740            1      116.774      230.763      175.993
     3968        0.113        1.748            0      117.221      199.483      176.461
     3969        0.204        1.787            0      118.350      200.039      180.191
     3970        0.089        1.747            1      117.390      183.087      175.677
     3971        0.140        1.747            0      117.900      210.965      177.068
     3972        0.115        1.779            1      118.901      207.818      179.088
     3973        0.166        1.786            1      119.321      218.524      179.352
     3974        0.185        1.742            1      117.474      237.072      175.197
     3975        0.145        1.756            1      118.890      267.701      174.950
     3976        0.096        1.772            1      119.033      267.823      177.423
     3977        0.072        1.735            1      117.685      265.927      174.394
     3978        0.144        1.748            1      117.892      265.915      177.518
     3979        0.320        1.839            0      120.196      271.521      184.213
     3980        0.170        1.806            0      119.507      268.485      181.333
     3981        0.144        1.761            1      117.907      265.838      177.869
     3982        0.173        1.773            1      118.157      266.897      177.507
     3983        0.122        1.732            1      117.479      264.070      172.630
     3984        0.278        1.789            1      119.116      267.340      178.874
     3985        0.119        1.764            1      118.710      266.333      176.966
     3986        0.169        1.779            1      118.196      266.254      179.767
     3987        0.202        1.766            1      118.623      267.587      176.509
     3988        0.233        1.790            1      119.260      268.685      177.331
     3989        0.125        1.748            0      117.855      265.430      175.886
     3990        0.334        1.846            0      121.211      271.726      186.072
     3991        0.170        1.754            1      118.089      266.096      175.387
     3992        0.141        1.758            0      117.624      265.876      175.682
     3993        0.432        1.735            0      117.379      266.259      172.400
     3994        0.124        1.765            0      118.739      267.637      175.582
     3995        0.110        1.751            0      117.814      265.538      175.633
     3996        0.129        1.748            1      117.768      265.390      177.198
     3997        0.064        1.726            1      116.505      264.296      174.627
     3998        0.225        1.755            0      118.148      267.259      175.327
     3999        0.201        1.775            0      118.779      267.065      177.907
     4000        0.138        1.779            0      118.368      266.508      181.107
     4001        0.072        1.744            1      117.161      264.600      176.236
     4002        0.105        1.740            0      116.728      263.368      175.596
     4003        0.121        1.734            0      117.590      265.740      175.299
     4004        0.137        1.760            1      116.705      263.353      176.850
     4005        0.214        1.747            1      117.650      266.357      176.093
     4006        0.117        1.739            1      116.579      263.253      172.019
     4007        0.138        1.783            0      118.916      266.616      177.305
     4008        0.148        1.774            1      118.302      265.093      177.409
     4009        0.301        1.768            1      118.100      266.697      179.189
     4010        0.263        1.766            0      118.441      266.133      177.387
     4011        0.130        1.770            0      118.119      266.442      178.307
     4012        0.094        1.771            0      118.716      267.862      176.873
     4013        0.211        1.774            0      119.353      268.521      177.677
     4014        0.127        1.778            1      119.358      269.252      176.921
     4015        0.258        1.833            0      121.347      272.807      182.798
     4016        0.168        1.801            0      119.858      268.380      180.766
     4017        0.314        1.864            0      121.354      271.202      189.121
     4018        0.219        1.770            1      118.579      265.624      177.685
     4019        0.134        1.752            1      118.101      265.468      178.361
     4020        0.191        1.773            1      119.103      269.353      180.031
     4021        0.217        1.760            1      118.242      267.257      176.552
     4022        0.206        1.775            0      118.992      267.415      181.111
     4023        0.109        1.718            1      116.075      262.449      173.213
     4024        0.150        1.727            0      116.911      264.536      173.161
     4025        0.179        1.769            1      119.547      269.300      178.390
     4026        0.277        1.775            0      119.123      268.498      179.283
     4027        0.132        1.735            1      117.150      265.698      172.750
     4028        0.250        1.749            0      117.052      264.714      175.732
     4029        0.154        1.783            0      119.010      266.095      180.003
     4030        0.121        1.753            0      118.383      267.035      175.519
     4031        0.163        1.777            1      118.897      268.618      175.563
     4032        0.147        1.785            1      118.275      267.120      178.383
     4033        0.217        1.772            1      118.770      268.239      180.530
     4034        0.191        1.799            0      119.479      268.944      181.850
     4035        0.114        1.761            1      117.922      267.658      176.143
     4036        0.346        1.769            1      118.240      266.966      179.448
     4037        0.083        1.750            1      117.707      264.203      176.828
     4038        0.120        1.782            1      119.690      268.988      179.345
     4039        0.201        1.767            1      118.093      265.587      177.801
     4040        0.138        1.773            1      119.370      268.489      176.622
     4041        0.242        1.810            1      119.793      271.389      182.930
     4042        0.188        1.822            1      120.338      270.215      182.200
     4043        0.110        1.750            1      117.125      263.487      173.598
     4044        0.090        1.727            1      116.677      264.061      173.137
     4045        0.156        1.755            1      117.443      249.465      173.641
     4046        0.136        1.759            1      118.645      224.253      175.092
     4047        0.164        1.800            1      119.478      232.304      180.991
     4048        0.081        1.730            1      116.130      228.026      173.673
     4049        0.688        1.739            1      117.049      203.079      175.483
     4050        0.632        1.763            1      118.719      223.887      175.996
     4051        0.699        1.775            0      118.891      211.304      180.285
     4052        0.683        1.752            1      118.810      213.184      174.164
     4053        0.696        1.784            0      119.521      225.298      181.101
     4054        0.672        1.745            1      117.268      206.250      173.979
     4055        0.682        1.738            0      117.180      185.764      175.898
     4056        0.639        1.775            1      118.402      220.361      176.169
     4057        0.666        1.739            1      116.663      199.120      174.930
     4058        0.671        1.800            0      118.876      219.507      182.008
     4059        0.542        1.779            0      118.294      208.200      178.929
     4060        0.686        1.768            0      118.809      212.232      178.641
     4061        0.646        1.771            0      118.585      196.661      177.004
     4062        0.598        1.825            0      119.772      169.922      182.577
     4063        0.566        1.735            1      117.109      172.901      176.204
     4064        0.666        1.771            0      118.013      184.653      179.032
     4065        0.671        1.761            1      117.865      173.683      176.495
     4066        0.649        1.754            1      118.501      167.801      176.141
     4067        0.658        1.729            1      117.553      186.931      171.717
     4068        0.676        1.762            0      118.407      175.968      175.819
     4069        0.686        1.782            0      119.658      179.920      178.333
     4070        0.701        1.758            1      118.361      181.740      175.240
     4071        0.714        1.795            1      118.624      178.082      178.678
     4072        0.673        1.741            0      117.840      177.822      174.353
     4073        0.712        1.766            1      118.291      176.221      176.440
     4074        0.587        1.753            0      118.521      173.255      179.768
     4075        0.644        1.744            1      116.799      169.136      177.763
     4076        0.691        1.787            0      118.875      193.830      178.737
     4077        0.646        1.789            1      119.462      196.822      181.109
     4078        0.676        1.771            1      118.857      171.159      179.020
     4079        0.662        1.752            1      118.138      165.471      173.612
     4080        0.691        1.813            0      119.939      178.192      182.822
     4081        0.674        1.776            1      119.026      160.901      178.745
     4082        0.696        1.797            0      120.238      175.525      180.974
     4083        0.648        1.765            0      118.425      153.072      176.408
     4084        0.560        1.783            1      118.717      173.501      177.694
     4085        0.680        1.736            1      117.637      172.397      174.698
     4086        0.683        1.795            1      119.786      206.674      181.620
     4087        0.680        1.835            0      120.812      223.748      184.313
     4088        0.682        1.757            0      117.721      203.027      177.556
     4089        0.730        1.727            1      116.665      197.883      175.711
     4090        0.640        1.762            0      118.208      197.678      174.731
     4091        0.685        1.774            0      119.255      221.029      177.003
     4092        0.729        1.747            1      117.286      192.152      174.313
     4093        0.709        1.825            1      120.575      208.195      185.912
     4094        0.645        1.757            1      118.283      213.561      176.088
     4095        0.676        1.759            1      119.056      211.096      175.705
     4096        0.648        1.731            0      117.756      210.554      174.588
     4097        0.730        1.746            1      117.687      213.163      175.186
     4098        0.690        1.715            1      116.452      202.832      173.612
     4099        0.616        1.767            1      119.027      211.380      177.507
     4100        0.607        1.734            0      117.386      210.949      175.542
     4101        0.725        1.830            1      121.175      201.468      184.978
     4102        0.703        1.786            1      119.362      231.530      179.784
     4103        0.658        1.801            1      119.804      201.044      180.149
     4104        0.673        1.760            1      117.999      205.999      174.884
     4105        0.712        1.781            0      119.511      230.954      180.988
     4106        0.681        1.736            1      117.186      194.450      173.578
     4107        0.703        1.743            0      118.149      213.790      178.243
     4108        0.597        1.778            0      119.083      221.654      176.630
     4109        0.581        1.781            0      120.122      200.921      177.999
     4110        0.642        1.783            0      119.477      199.588      180.579
     4111        0.689        1.773            1      119.753      179.886      176.290
     4112        0.696        1.772            0      118.381      203.437      176.445
     4113        0.727        1.782            0      118.988      217.283      180.139
     4114        0.713        1.774            0      118.626      223.405      178.836
     4115        0.570        1.756            1      118.307      226.922      175.081
     4116        0.575        1.790            1      119.426      245.505      179.354
     4117        0.651        1.777            1      118.748      253.482      177.265
     4118        0.683        1.743            1      118.274      245.291      177.624
     4119        0.695        1.743            1      117.946      228.434      174.547
     4120        0.707        1.736            1      116.832      258.424      174.964
     4121        0.711        1.762            1      118.110      241.259      175.505
     4122        0.597        1.810            1      120.273      247.195      183.584
     4123        0.611        1.757            1      118.086      265.785      174.699
     4124        0.680        1.775            0      119.368      267.918      177.959
     4125        0.651        1.797            1      119.696      252.142      178.516
     4126        0.600        1.773            1      118.589      265.241      178.703
     4127        0.734        1.759            1      118.009      250.805      177.707
     4128        0.689        1.747            0      116.908      263.149      177.991
     4129        0.600        1.784            0      118.661      266.670      181.830
     4130        0.747        1.745            0      117.540      265.290      175.686
     4131        0.640        1.804            0      120.113      268.540      184.129
     4132        0.706        1.779            1      118.502      266.940      176.837
     4133        0.534        1.723            0      116.583      262.509      172.986
     4134        0.631        1.775            1      118.500      267.380      178.678
     4135        0.664        1.776            0      118.840      267.548      177.585
     4136        0.718        1.759            1      117.704      264.426      177.590
     4137        0.655        1.799            0      119.524      268.454      178.210
     4138        0.719        1.772            1      118.421      268.059      178.476
     4139        0.716        1.777            0      119.172      269.162      176.474
     4140        0.715        1.762            0      117.285      265.682      177.965
     4141        0.734        1.771            1      118.477      268.325      178.776
     4142        0.587        1.758            0      118.368      267.763      174.845
     4143        0.718        1.743            1      116.932      265.074      176.110
     4144        0.708        1.755            1      117.158      264.546      177.457
     4145        0.691        1.768            1      117.853      264.845      180.535
     4146        0.687        1.775            0      118.585      266.500      178.193
     4147        0.596        1.747            1      117.792      265.811      176.254
     4148        0.686        1.773            1      118.416      266.169      177.286
     4149        0.710        1.754            1      118.361      267.337      172.728
     4150        0.674        1.784            1      119.278      268.209      180.353
     4151        0.545        1.777            0      119.286      269.356      180.647
     4152        0.584        1.784            0      119.950      269.338      178.567
     4153        0.713        1.757            0      118.144      267.190      175.550
     4154        0.724        1.755            0      118.795      267.160      176.959
     4155        0.691        1.790            0      119.610      256.717      181.175
     4156        0.710        1.765            1      118.902      250.430      176.585
     4157        0.584        1.760            1      118.323      254.680      174.776
     4158        0.674        1.739            0      117.663      244.842      176.489
     4159        0.706        1.722            1      116.975      244.506      173.157
     4160        0.614        1.755            1      118.293      265.960      175.205
     4161        0.725        1.740            1      117.721      246.821      175.520
     4162        0.641        1.760            0      118.594      246.364      175.503
     4163        0.610        1.768            1      118.654      248.350      177.083
     4164        0.677        1.748            1      117.680      246.842      176.367
     4165        0.662        1.787            1      118.420      248.254      178.528
     4166        0.611        1.792            1      118.851      248.971      179.012
     4167        0.654        1.763            1      117.744      263.827      176.351
     4168        0.676        1.758            0      117.563      265.927      176.068
     4169        0.666        1.748            1      117.266      250.303      174.762
     4170        0.707        1.753            1      117.407      265.856      177.903
     4171        0.687        1.756            0      117.808      264.086      176.952
     4172        0.100        1.732            0      116.377      262.768      173.330
     4173        0.193        1.829            1      120.795      254.241      181.999
     4174        0.196        1.803            0      119.539      269.374      181.735
     4175        0.154        1.780            0      118.685      267.551      178.075
     4176        0.201        1.783            0      118.764      184.061      180.308
     4177        0.116        1.767            1      118.035      187.312      176.131
     4178        0.146        1.747            0      117.485      185.228      175.801
     4179        0.225        1.788            1      118.636      183.869      180.010
     4180        0.181        1.777            1      118.725      175.649      178.269
     4181        0.188        1.820            0      120.431      196.555      183.073
     4182        0.104        1.750            1      117.830      191.431      174.423
     4183        0.297        1.782            0      120.337      197.055      175.899
     4184        0.101        1.754            0      117.682      219.279      175.479
     4185        0.185        1.730            0      117.216      216.989      171.654
     4186        0.189        1.776            1      118.409      231.060      177.558
     4187        0.141        1.765            1      117.986      214.683      179.556
     4188        0.099        1.753            1      117.706      209.554      174.073
     4189        0.114        1.754            0      117.172      196.414      176.459
     4190        0.127        1.759            0      118.146      210.694      176.054
     4191        0.180        1.799            1      119.079      213.771      180.268
     4192        0.262        1.763            0      118.376      232.363      174.155
     4193        0.118        1.775            0      119.385      253.696      175.870
     4194        0.104        1.747            0      117.487      189.330      175.608
     4195        0.093        1.773            1      119.308      216.522      175.676
     4196        0.109        1.752            1      118.432      191.397      177.426
     4197        0.126        1.761            0      118.298      214.970      177.915
     4198        0.122        1.776            1      119.052      202.669      179.452
     4199        0.112        1.751            1      118.530      183.578      176.460
     4200        0.212        1.762            1      118.754      209.356      175.777
     4201        0.171        1.758            0      117.968      229.622      176.133
     4202        0.102        1.770            1      119.331      268.558      174.867
     4203        0.303        1.764            0      118.271      266.585      177.423
     4204        0.101        1.733            1      117.363      265.233      174.194
     4205        0.154        1.788            0      119.149      269.004      180.307
     4206        0.133        1.759            0      118.161      267.554      179.003
     4207        0.215        1.784            0      119.106      269.065      181.022
     4208        0.135        1.779            1      118.873      267.638      179.651
     4209        0.137        1.757            1      117.746      266.133      175.922
     4210        0.130        1.761            0      117.947      267.692      177.148
     4211        0.248        1.775            1      118.803      267.666      178.686
     4212        0.120        1.746            1      118.097      266.172      176.689
     4213        0.134        1.739            1      117.200      264.973      177.384
     4214        0.123        1.784            1      118.873      266.737      178.682
     4215        0.112        1.758            1      118.424      266.437      177.146
     4216        0.156        1.791            0      119.564      267.754      178.846
     4217        0.274        1.861            0      121.773      272.335      188.506
     4218        0.127        1.749            0      117.303      264.095      175.386
     4219        0.083        1.719            1      116.431      263.455      172.104
     4220        0.246        1.799            1      118.494      266.307      180.385
     4221        0.091        1.731            1      117.200      264.360      172.244
     4222        0.110        1.757            0      118.404      266.046      176.670
     4223        0.195        1.762            1      118.260      267.161      179.307
     4224        0.294        1.812            1      119.952      270.176      181.478
     4225        0.235        1.754            0      118.448      265.966      174.176
     4226        0.195        1.780            1      119.101      268.272      176.827
     4227        0.212        1.798            0      119.453      269.262      183.072
     4228        0.104        1.748            1      117.774      266.129      176.502
     4229        0.236        1.776            1      119.684      269.059      176.662
     4230        0.229        1.763            0      118.328      267.181      178.541
     4231        0.152        1.750            0      118.343      266.330      175.332
     4232        0.128        1.786            0      119.156      267.933      178.833
     4233        0.147        1.756            0      117.848      264.819      176.176
     4234        0.173        1.776            0      119.126      267.707      178.396
     4235        0.102        1.758            0      118.039      266.596      175.391
     4236        0.126        1.749            0      117.619      266.694      175.071
     4237        0.220        1.756            0      117.818      265.487      177.893
     4238        0.112        1.758            1      118.592      267.310      176.504
     4239        0.151        1.771            0      119.220      269.315      175.432
     4240        0.113        1.781            1      119.435      268.389      178.665
     4241        0.100        1.735            1      117.486      265.628      173.112
     4242        0.297        1.794            1      119.310      267.552      178.084
     4243        0.102        1.760            1      118.001      264.739      176.694
     4244        0.141        1.760            1      117.414      266.062      178.782
     4245        0.073        1.739            1      116.909      264.030      175.122
     4246        0.211        1.808            1      119.923      268.902      183.412
     4247        0.093        1.764            0      118.435      266.311      177.208
     4248        0.152        1.767            0      117.936      267.741      179.344
     4249        0.127        1.790            0      119.635      268.479      178.498
     4250        0.133        1.759            0      117.676      264.779      174.200
     4251        0.113        1.753            1      118.180      267.088      174.295
     4252        0.165        1.797            1      120.020      269.572      177.925
     4253        0.116        1.762            1      118.864      268.379      176.628
     4254        0.169        1.794            0      120.170      270.196      181.101
     4255        0.225        1.753            1      117.791      267.358      175.559
     4256        0.121        1.774            1      119.334      267.761      177.509
     4257        0.196        1.794            1      119.890      269.113      177.641
     4258        0.141        1.768            1      119.064      268.046      176.452
     4259        0.124        1.773            1      118.528      267.908      179.174
     4260        0.121        1.791            1      119.880      270.120      177.104
     4261        0.191        1.760            0      118.743      268.175      177.810
     4262        0.165        1.756            0      118.079      266.226      178.116
     4263        0.219        1.819            1      120.101      269.558      184.327
     4264        0.157        1.745            1      117.563      266.527      175.293
     4265        0.140        1.763            1      119.088      268.754      175.453
     4266        0.119        1.760            1      118.300      267.388      174.193
     4267        0.158        1.765            1      118.959      269.152      176.433
     4268        0.110        1.751            1      117.862      268.175      176.369
     4269        0.195        1.804            0      119.871      268.882      179.756
     4270        0.156        1.735            1      117.261      264.714      175.636
     4271        0.151        1.769            0      118.553      267.957      177.546
     4272        0.111        1.769            1      118.259      266.212      179.340
     4273        0.125        1.757            1      117.866      266.671      172.860
     4274        0.340        1.796            1      119.623      269.175      176.530
     4275        0.144        1.790            0      118.986      268.158      177.229
     4276        0.096        1.741            1      117.530      262.136      174.231
     4277        0.089        1.743            1      117.740      265.281      173.165
     4278        0.166        1.760            1      117.537      265.609      176.898
     4279        0.124        1.779            0      119.201      269.539      176.986
     4280        0.150        1.732            1      117.390      265.289      171.069
     4281        0.101        1.769            1      117.826      265.491      177.133
     4282        0.223        1.786            0      118.674      267.790      180.013
     4283        0.185        1.777            0      118.469      267.160      178.288
     4284        0.119        1.785            0      119.277      267.556      177.755
     4285        0.123        1.744            0      117.492      266.375      176.996
     4286        0.077        1.725            1      116.113      262.563      173.805
     4287        0.085        1.746            0      117.305      264.908      176.660
     4288        0.106        1.780            1      118.901      267.110      177.566
     4289        0.145        1.760            0      117.770      266.933      178.326
     4290        0.244        1.778            1      118.609      266.771      176.553
     4291        0.213        1.731            0      116.331      262.565      173.368
     4292        0.151        1.789            1      119.201      267.773      179.222
     4293        0.160        1.797            0      119.419      268.947      179.653
     4294        0.235        1.823            0      120.603      270.509      183.891
     4295        0.272        1.815            1      119.944      269.733      179.505
     4296        0.176        1.765            1      117.981      265.619      174.181
     4297        0.166        1.806            0      119.521      268.585      181.860
     4298        0.226        1.732            0      116.697      264.376      173.590
     4299        0.189        1.783            1      119.307      268.575      178.798
     4300        0.145        1.771            1      118.258      265.989      178.624
     4301        0.139        1.778            1      118.931      267.083      181.475
     4302        0.064        1.728            1      117.342      263.820      173.443
     4303        0.210        1.760            0      118.021      267.484      179.138
     4304        0.224        1.800            0      120.129      269.338      179.334
     4305        0.116        1.751            0      118.778      266.379      174.430
     4306        0.081        1.720            1      116.504      263.121      173.298
     4307        0.274        1.845            1      121.347      271.714      184.736
     4308        0.125        1.761            1      118.249      267.222      175.212
     4309        0.081        1.731            1      117.129      262.675      172.297
     4310        0.181        1.755            0      118.466      265.778      174.232
     4311        0.153        1.735            1      117.255      265.952      173.942
     4312        0.214        1.751            1      117.600      265.513      176.656
     4313        0.121        1.746            1      117.211      264.765      174.378
     4314        0.143        1.800            1      120.085      269.032      179.377
     4315        0.110        1.725            1      116.079      262.602      176.000
     4316        0.106        1.750            1      117.455      264.914      175.852
     4317        0.116        1.755            1      117.809      266.030      174.930
     4318        0.163        1.769            1      119.577      269.388      174.950
     4319        0.246        1.832            1      120.690      272.474      186.048
     4320        0.181        1.807            1      120.069      269.113      182.404
     4321        0.201        1.790            1      119.748      268.748      179.533
     4322        0.383        1.724            0      117.318      265.052      175.953
     4323        0.163        1.800            1      119.586      268.725      181.076
     4324        0.127        1.746            1      117.819      265.860      175.827
     4325        0.192        1.771            1      118.659      266.817      177.893
     4326        0.116        1.755            1      118.587      267.447      177.575
     4327        0.147        1.786            1      118.754      267.884      179.345
     4328        0.145        1.777            0      119.453      268.054      176.038
     4329        0.140        1.789            1      119.671      267.823      180.419
     4330        0.087        1.737            1      117.837      265.749      175.629
     4331        0.068        1.734            0      118.089      266.689      171.816
     4332        0.290        1.792            0      120.400      270.534      180.970
     4333        0.302        1.744            0      118.550      267.101      173.373
     4334        0.168        1.804            1      119.885      269.407      182.695
     4335        0.075        1.751            1      118.407      266.930      174.989
     4336        0.215        1.811            1      120.601      270.842      177.316
     4337        0.247        1.783            0      119.382      268.369      179.206
     4338        0.171        1.793            1      118.635      266.775      179.677
     4339        0.139        1.761            1      118.322      266.568      177.437
     4340        0.180        1.762            1      118.147      265.571      177.236
     4341        0.179        1.796            0      119.838      268.450      177.488
     4342        0.121        1.731            0      117.440      265.758      172.188
     4343        0.253        1.805            1      119.853      269.647      179.636
     4344        0.207        1.800            1      119.698      261.380      178.733
     4345        0.265        1.773            1      118.282      265.724      177.746
     4346        0.727        1.727            1      116.978      265.230      171.578
     4347        0.662        1.765            1      117.779      265.106      177.347
     4348        0.686        1.777            1      118.417      266.462      177.586
     4349        0.706        1.812            0      119.783      269.382      182.937
     4350        0.613        1.767            1      117.967      266.597      178.028
     4351        0.643        1.788            1      118.503      267.251      178.003
     4352        0.560        1.750            0      117.898      266.544      173.772
     4353        0.680        1.788            1      118.958      268.832      177.436
     4354        0.711        1.802            1      119.598      268.322      178.966
     4355        0.607        1.771            1      118.508      265.495      175.450
     4356        0.534        1.770            1      118.425      267.838      179.894
     4357        0.723        1.751            0      117.765      264.332      177.698
     4358        0.696        1.751            1      117.544      266.286      174.788
     4359        0.664        1.761            1      117.305      266.820      177.365
     4360        0.664        1.771            1      118.515      265.886      175.815
     4361        0.635        1.720            1      115.899      262.306      172.167
     4362        0.640        1.759            1      118.003      266.107      175.727
     4363        0.657        1.811            1      119.547      268.326      180.046
     4364        0.675        1.749            1      117.466      265.417      175.153
     4365        0.653        1.727            1      116.748      265.420      174.105
     4366        0.660        1.802            0      119.514      270.264      181.275
     4367        0.678        1.743            0      117.265      263.597      177.120
     4368        0.689        1.762            0      117.591      264.303      176.273
     4369        0.739        1.782            1      119.299      268.483      178.040
     4370        0.681        1.793            0      119.426      269.782      180.434
     4371        0.697        1.736            1      116.161      256.752      175.934
     4372        0.588        1.814            0      119.829      252.439      181.890
     4373        0.717        1.782            1      118.546      246.489      180.073
     4374        0.658        1.773            1      118.548      256.203      176.857
     4375        0.638        1.764            0      117.700      261.610      177.568
     4376        0.618        1.724            0      115.454      217.828      174.807
     4377        0.613        1.817            0      120.799      270.961      179.741
     4378        0.664        1.811            1      120.931      270.935      182.454
     4379        0.646        1.756            0      117.351      264.696      175.977
     4380        0.612        1.808            1      119.615      269.659      179.319
     4381        0.687        1.767            1      117.709      265.888      179.250
     4382        0.667        1.741            1      116.743      264.455      176.504
     4383        0.695        1.770            1      118.194      265.998      176.897
     4384        0.618        1.803            0      119.838      269.840      181.262
     4385        0.634        1.770            0      118.594      267.006      177.660
     4386        0.709        1.769            0      118.839      267.857      178.237
     4387        0.667        1.775            1      118.611      267.162      179.352
     4388        0.611        1.778            1      118.863      268.443      178.578
     4389        0.711        1.830            1      120.183      270.418      185.610
     4390        0.658        1.766            0      118.546      266.483      176.612
     4391        0.617        1.741            1      116.714      264.129      175.169
     4392        0.608        1.763            0      118.217      266.644      177.124
     4393        0.697        1.713            1      115.789      262.226      171.867
     4394        0.670        1.807            1      119.410      267.745      184.994
     4395        0.689        1.768            0      118.315      265.328      179.980
     4396        0.662        1.771            1      118.575      265.888      176.573
     4397        0.725        1.798            1      119.668      268.870      177.577
     4398        0.618        1.771            1      118.401      266.682      176.044
     4399        0.658        1.759            1      118.445      266.230      175.006
     4400        0.638        1.721            0      116.475      264.445      172.992
     4401        0.720        1.766            1      117.777      265.908      178.174
     4402        0.712        1.775            0      118.002      265.526      181.099
     4403        0.683        1.745            1      117.144      265.961      178.974
     4404        0.585        1.765            1      118.014      265.782      175.154
     4405        0.706        1.771            1      118.717      267.964      174.249
     4406        0.648        1.752            1      117.581      264.149      174.408
     4407        0.718        1.767            1      118.038      265.871      177.516
     4408        0.659        1.749            1      118.186      266.011      175.290
     4409        0.609        1.766            1      118.339      266.311      175.993
     4410        0.723        1.718            1      116.293      264.034      169.297
     4411        0.666        1.810            0      119.331      268.535      182.690
     4412        0.706        1.761            1      117.890      265.490      178.028
     4413        0.599        1.814            0      120.516      270.772      178.264
     4414        0.664        1.747            0      116.609      262.254      174.100
     4415        0.630        1.751            1      118.049      265.236      175.761
     4416        0.679        1.763            1      117.437      264.919      178.534
     4417        0.610        1.764            1      117.770      266.946      176.025
     4418        0.727        1.799            1      119.557      268.714      180.588
     4419        0.655        1.773            0      118.646      267.861      178.419
     4420        0.614        1.744            0      117.391      265.284      175.290
     4421        0.701        1.794            1      119.232      269.486      181.882
     4422        0.702        1.781            1      119.304      268.208      181.396
     4423        0.709        1.780            1      119.787      269.628      178.070
     4424        0.692        1.802            0      119.284      268.299      184.256
     4425        0.709        1.751            0      117.869      264.736      173.951
     4426        0.618        1.774            0      118.962      266.991      176.723
     4427        0.660        1.772            0      118.458      267.266      178.224
     4428        0.655        1.774            1      117.960      266.075      180.675
     4429        0.707        1.758            0      117.674      265.362      176.416
     4430        0.688        1.800            0      118.769      267.149      183.098
     4431        0.656        1.778            1      119.350      269.035      175.775
     4432        0.680        1.783            0      118.901      267.901      178.966
     4433        0.681        1.757            1      118.596      266.425      176.531
     4434        0.684        1.738            1      116.944      265.095      174.126
     4435        0.635        1.753            0      118.041      266.208      178.791
     4436        0.568        1.725            0      116.037      264.193      175.342
     4437        0.727        1.752            0      117.779      265.946      175.482
     4438        0.692        1.779            0      119.203      269.206      178.044
     4439        0.647        1.785            1      119.917      271.286      178.594
     4440        0.647        1.732            0      117.635      265.533      173.364
     4441        0.692        1.727            0      117.306      263.933      173.081
     4442        0.715        1.772            1      119.067      268.575      175.831
